GF000001	Cdi	CD12649	NA=Hypp4957	OG0000001	O=0,R=0
GF000001	Cdi	CD12978	NA=Hypp5088	OG0000001	O=0,R=0
GF000001	Cdi	CD13096	NA=Hypp5159	OG0000001	O=0,R=0
GF000001	Cdi	CD13841	NA=Hypp5415	OG0000001	O=0,R=0
GF000001	Cdi	CD13843	NA=Hypp5417	OG0000001	O=0,R=0
GF000001	Cdi	CD13977	NA=Hypp5465	OG0000001	O=0,R=0
GF000001	Cdi	CD15142	NA=Hypp5845	OG0000001	O=0,R=0
GF000001	Cdi	CD15209	NA=Hypp5881	OG0000001	O=0,R=0
GF000001	Cdi	CD15411	NA=Hypp5990	OG0000001	O=0,R=0
GF000001	Cdi	CD15531	NA=Hypp6027	OG0000001	O=0,R=0
GF000001	Cdi	CD16068	NA=Hypp6234	OG0000001	O=0,R=0
GF000001	Cdi	CD16145	NA=Hypp6256	OG0000001	O=0,R=0
GF000001	Cdi	CD16250	NA=Hypp6275	OG0000001	O=0,R=0
GF000001	Cdi	CD16257	NA=Hypp6282	OG0000001	O=0,R=0
GF000001	Cdi	CD16284	NA=Hypp6298	OG0000001	O=0,R=0
GF000001	Cdi	CD16306	NA=Hypp6314	OG0000001	O=0,R=0
GF000001	Cdi	CD16308	NA=Hypp6316	OG0000001	O=0,R=0
GF000001	Cdi	CD16312	NA=Hypp6319	OG0000001	O=0,R=0
GF000001	Ame	GB43329	NA=Hypp1420	OG0000001	O=0,R=0
GF000001	Ame	GB55026	NA=Hypp6174	OG0000001	O=0,R=0
GF000002	Cdi	CD00019	NA=Hypp12	OG0000005	O=0,R=0
GF000002	Cdi	CD00037	NA=Hypp21	OG0000005	O=0,R=0
GF000002	Cdi	CD00042	NA=Hypp25	OG0000005	O=0,R=0
GF000002	Cdi	CD00057	NA=Hypp29	OG0000005	O=0,R=0
GF000002	Cdi	CD00221	NA=Hypp86	OG0000005	O=0,R=0
GF000002	Cdi	CD00258	Actbeta=INHBB	OG0000005	O=0,R=0
GF000002	Cdi	CD00348	NA=Hypp119	OG0000005	O=0,R=0
GF000002	Cdi	CD00504	NA=Hypp182	OG0000005	O=0,R=0
GF000002	Cdi	CD01380	NA=Hypp570	OG0000005	O=0,R=0
GF000002	Cdi	CD01439	NA=Hypp609	OG0000005	O=0,R=0
GF000002	Cdi	CD01651	NA=Hypp680	OG0000005	O=0,R=0
GF000002	Cdi	CD01981	NA=Hypp786	OG0000005	O=0,R=0
GF000002	Cdi	CD01987	NA=Hypp790	OG0000005	O=0,R=0
GF000002	Cdi	CD01988	NA=Hypp791	OG0000005	O=0,R=0
GF000002	Cdi	CD02001	NA=Hypp797	OG0000005	O=0,R=0
GF000002	Cdi	CD02013	NA=Hypp807	OG0000005	O=0,R=0
GF000002	Cdi	CD02014	NA=Hypp808	OG0000005	O=0,R=0
GF000002	Cdi	CD02020	NA=Hypp814	OG0000005	O=0,R=0
GF000002	Cdi	CD02029	NA=Hypp823	OG0000005	O=0,R=0
GF000002	Cdi	CD02102	NA=Hypp860	OG0000005	O=0,R=0
GF000002	Cdi	CD02106	NA=Hypp863	OG0000005	O=0,R=0
GF000002	Cdi	CD02382	NA=Hypp945	OG0000005	O=0,R=0
GF000002	Cdi	CD02402	NA=Hypp956	OG0000005	O=0,R=0
GF000002	Cdi	CD02791	NA=Hypp1102	OG0000005	O=0,R=0
GF000002	Cdi	CD02830	NA=Hypp1114	OG0000005	O=0,R=0
GF000002	Cdi	CD04012	NA=Hypp1648	OG0000005	O=0,R=0
GF000002	Cdi	CD04365	NA=Hypp1783	OG0000005	O=0,R=0
GF000002	Cdi	CD04366	NA=Hypp1784	OG0000005	O=0,R=0
GF000002	Cdi	CD04368	NA=Hypp1786	OG0000005	O=0,R=0
GF000002	Cdi	CD04480	NA=Hypp1823	OG0000005	O=0,R=0
GF000002	Cdi	CD04609	NA=Hypp1885	OG0000005	O=0,R=0
GF000002	Cdi	CD04610	NA=Hypp1886	OG0000005	O=0,R=0
GF000002	Cdi	CD04669	NA=Hypp1905	OG0000005	O=0,R=0
GF000002	Cdi	CD04876	NA=Hypp1990	OG0000005	O=0,R=0
GF000002	Cdi	CD04877	NA=Hypp1991	OG0000005	O=0,R=0
GF000002	Cdi	CD05731	NA=Hypp2270	OG0000005	O=0,R=0
GF000002	Cdi	CD05733	NA=Hypp2272	OG0000005	O=0,R=0
GF000002	Cdi	CD05886	NA=Hypp2352	OG0000005	O=0,R=0
GF000002	Cdi	CD06071	NA=Hypp2426	OG0000005	O=0,R=0
GF000002	Cdi	CD06250	NA=Hypp2480	OG0000005	O=0,R=0
GF000002	Cdi	CD06252	NA=Hypp2481	OG0000005	O=0,R=0
GF000002	Cdi	CD06260	NA=Hypp2488	OG0000005	O=0,R=0
GF000002	Cdi	CD06426	NA=Hypp2565	OG0000005	O=0,R=0
GF000002	Cdi	CD07287	NA=Hypp2854	OG0000005	O=0,R=0
GF000002	Cdi	CD07423	NA=Hypp2896	OG0000005	O=0,R=0
GF000002	Cdi	CD07781	NA=Hypp3078	OG0000005	O=0,R=0
GF000002	Cdi	CD07783	NA=Hypp3080	OG0000005	O=0,R=0
GF000002	Cdi	CD08170	RhoGAP71E=ARHGAP20	OG0000005	O=0,R=0
GF000002	Cdi	CD08240	NA=Hypp3214	OG0000005	O=0,R=0
GF000002	Cdi	CD08455	NA=Hypp3297	OG0000005	O=0,R=0
GF000002	Cdi	CD08582	NA=Hypp3340	OG0000005	O=0,R=0
GF000002	Cdi	CD08588	NA=Hypp3344	OG0000005	O=0,R=0
GF000002	Cdi	CD08590	NA=Hypp3346	OG0000005	O=0,R=0
GF000002	Cdi	CD08591	NA=Hypp3347	OG0000005	O=0,R=0
GF000002	Cdi	CD08596	NA=Hypp3352	OG0000005	O=0,R=0
GF000002	Cdi	CD08685	NA=Hypp3391	OG0000005	O=0,R=0
GF000002	Cdi	CD09032	NA=Hypp3522	OG0000005	O=0,R=0
GF000002	Cdi	CD09544	NA=Hypp3711	OG0000005	O=0,R=0
GF000002	Cdi	CD09620	NA=Hypp3737	OG0000005	O=0,R=0
GF000002	Cdi	CD09837	NA=Hypp3851	OG0000005	O=0,R=0
GF000002	Cdi	CD09847	NA=Hypp3856	OG0000005	O=0,R=0
GF000002	Cdi	CD10194	NA=Hypp3971	OG0000005	O=0,R=0
GF000002	Cdi	CD10254	NA=Hypp3999	OG0000005	O=0,R=0
GF000002	Cdi	CD10487	NA=Hypp4111	OG0000005	O=0,R=0
GF000002	Cdi	CD10816	NA=Hypp4238	OG0000005	O=0,R=0
GF000002	Cdi	CD10855	NA=Hypp4256	OG0000005	O=0,R=0
GF000002	Cdi	CD10915	NA=Hypp4279	OG0000005	O=0,R=0
GF000002	Cdi	CD10946	NA=Hypp4292	OG0000005	O=0,R=0
GF000002	Cdi	CD11040	NA=Hypp4328	OG0000005	O=0,R=0
GF000002	Cdi	CD11041	NA=Hypp4329	OG0000005	O=0,R=0
GF000002	Cdi	CD11107	NA=Hypp4357	OG0000005	O=0,R=0
GF000002	Cdi	CD11199	NA=Hypp4399	OG0000005	O=0,R=0
GF000002	Cdi	CD11881	NA=Hypp4642	OG0000005	O=0,R=0
GF000002	Cdi	CD11902	NA=Hypp4650	OG0000005	O=0,R=0
GF000002	Cdi	CD12472	NA=Hypp4896	OG0000005	O=0,R=0
GF000002	Cdi	CD12506	NA=Hypp4903	OG0000005	O=0,R=0
GF000002	Cdi	CD12508	NA=Hypp4905	OG0000005	O=0,R=0
GF000002	Cdi	CD12767	NA=Hypp5011	OG0000005	O=0,R=0
GF000002	Cdi	CD12768	NA=Hypp5012	OG0000005	O=0,R=0
GF000002	Cdi	CD12833	NA=Hypp5033	OG0000005	O=0,R=0
GF000002	Cdi	CD13003	mthl10=Hypp5098	OG0000005	O=0,R=0
GF000002	Cdi	CD13154	NA=Hypp5173	OG0000005	O=0,R=0
GF000002	Cdi	CD13446	NA=Hypp5275	OG0000005	O=0,R=0
GF000002	Cdi	CD13451	NA=Hypp5279	OG0000005	O=0,R=0
GF000002	Cdi	CD13883	NA=Hypp5429	OG0000005	O=0,R=0
GF000002	Cdi	CD13885	NA=Hypp5430	OG0000005	O=0,R=0
GF000002	Cdi	CD14150	NA=Hypp5540	OG0000005	O=0,R=0
GF000002	Cdi	CD14251	NA=Hypp5585	OG0000005	O=0,R=0
GF000002	Cdi	CD14562	NA=Hypp5662	OG0000005	O=0,R=0
GF000002	Cdi	CD14563	NA=Hypp5663	OG0000005	O=0,R=0
GF000002	Cdi	CD14564	NA=Hypp5664	OG0000005	O=0,R=0
GF000002	Cdi	CD14566	NA=Hypp5666	OG0000005	O=0,R=0
GF000002	Cdi	CD14957	NA=Hypp5767	OG0000005	O=0,R=0
GF000002	Cdi	CD15144	NA=Hypp5847	OG0000005	O=0,R=0
GF000002	Cdi	CD15205	NA=Hypp5878	OG0000005	O=0,R=0
GF000002	Cdi	CD15207	NA=Hypp5879	OG0000005	O=0,R=0
GF000002	Cdi	CD15208	NA=Hypp5880	OG0000005	O=0,R=0
GF000002	Cdi	CD15211	NA=Hypp5883	OG0000005	O=0,R=0
GF000002	Cdi	CD15269	NA=Hypp5920	OG0000005	O=0,R=0
GF000002	Cdi	CD15357	NA=Hypp5964	OG0000005	O=0,R=0
GF000002	Cdi	CD15360	NA=Hypp5967	OG0000005	O=0,R=0
GF000002	Cdi	CD15575	NA=Hypp6047	OG0000005	O=0,R=0
GF000002	Cdi	CD16115	NA=Hypp6246	OG0000005	O=0,R=0
GF000002	Cdi	CD16136	NA=Hypp6251	OG0000005	O=0,R=0
GF000002	Cdi	CD16258	NA=Hypp6283	OG0000005	O=0,R=0
GF000002	Cdi	CD16271	NA=Hypp6287	OG0000005	O=0,R=0
GF000002	Cdi	CD16297	NA=Hypp6307	OG0000005	O=0,R=0
GF000002	Cdi	CD16300	NA=Hypp6310	OG0000005	O=0,R=0
GF000002	Cdi	CD16332	NA=Hypp6334	OG0000005	O=0,R=0
GF000002	Cdi	CD16336	NA=Hypp6337	OG0000005	O=0,R=0
GF000002	Cdi	CD16340	NA=Hypp6341	OG0000005	O=0,R=0
GF000002	Cdi	CD16343	NA=Hypp6343	OG0000005	O=0,R=0
GF000002	Cdi	CD16345	NA=Hypp6345	OG0000005	O=0,R=0
GF000002	Ame	GB41489	fs(1)K10=Hypp632	OG0000005	O=0,R=0
GF000002	Dme	FBgn0000810	fs(1)K10	OG0000005	O=0,R=0
GF000006	Cdi	CD00772	CG3238=PIF1	OG0000032	O=0,R=1,F>R
GF000006	Cdi	CD06251	CG3238=PIF1	OG0000032	O=0,R=1,F>R
GF000006	Cdi	CD07550	NA=Hypp2960	OG0000032	O=0,R=1,F>R
GF000006	Cdi	CD07551	CG3238=PIF1	OG0000032	O=0,R=1,F>R
GF000006	Cdi	CD10195	NA=Hypp3972	OG0000032	O=0,R=1,F>R
GF000006	Ame	GB54729	CG3238=PIF1	OG0000032	O=0,R=1,F>R
GF000006	Dme	FBgn0031540	CG3238	OG0000032	O=0,R=1,F>R
GF000007	Cdi	CD02428	His3:CG33866=ENSG00000265133	OG0000042	O=0,R=m,20>F>8
GF000007	Cdi	CD06444	His3:CG33866=ENSG00000265133	OG0000042	O=0,R=m,20>F>8
GF000007	Cdi	CD06460	His3:CG33866=ENSG00000265133	OG0000042	O=0,R=m,20>F>8
GF000007	Cdi	CD08215	His3:CG33866=ENSG00000265133	OG0000042	O=0,R=m,20>F>8
GF000007	Cdi	CD11006	His3.3A=H3F3A	OG0000042	O=0,R=m,20>F>8
GF000007	Cdi	CD11831	His3:CG33866=ENSG00000265133	OG0000042	O=0,R=m,20>F>8
GF000007	Cdi	CD13638	His3:CG33866=ENSG00000265133	OG0000042	O=0,R=m,20>F>8
GF000007	Cdi	CD14937	His3:CG33866=ENSG00000265133	OG0000042	O=0,R=m,20>F>8
GF000007	Ame	GB47380	His3:CG33866=ENSG00000265133	OG0000042	O=0,R=m,20>F>8
GF000007	Ame	GB47486	His3:CG33866=ENSG00000265133	OG0000042	O=0,R=m,20>F>8
GF000007	Ame	GB47504	His3:CG33866=ENSG00000265133	OG0000042	O=0,R=m,20>F>8
GF000007	Ame	GB54084	His3.3A=H3F3A	OG0000042	O=0,R=m,20>F>8
GF000007	Ame	GB54085	His3.3A=H3F3A	OG0000042	O=0,R=m,20>F>8
GF000007	Dme	FBgn0004828	His3.3B	OG0000042	O=0,R=m,20>F>8
GF000007	Dme	FBgn0051613	His3:CG31613	OG0000042	O=0,R=m,20>F>8
GF000007	Dme	FBgn0053803	His3:CG33803	OG0000042	O=0,R=m,20>F>8
GF000007	Dme	FBgn0053806	His3:CG33806	OG0000042	O=0,R=m,20>F>8
GF000007	Dme	FBgn0053809	His3:CG33809	OG0000042	O=0,R=m,20>F>8
GF000007	Dme	FBgn0053812	His3:CG33812	OG0000042	O=0,R=m,20>F>8
GF000007	Dme	FBgn0053815	His3:CG33815	OG0000042	O=0,R=m,20>F>8
GF000007	Dme	FBgn0053818	His3:CG33818	OG0000042	O=0,R=m,20>F>8
GF000007	Dme	FBgn0053821	His3:CG33821	OG0000042	O=0,R=m,20>F>8
GF000007	Dme	FBgn0053824	His3:CG33824	OG0000042	O=0,R=m,20>F>8
GF000007	Dme	FBgn0053827	His3:CG33827	OG0000042	O=0,R=m,20>F>8
GF000007	Dme	FBgn0053830	His3:CG33830	OG0000042	O=0,R=m,20>F>8
GF000007	Dme	FBgn0053833	His3:CG33833	OG0000042	O=0,R=m,20>F>8
GF000007	Dme	FBgn0053836	His3:CG33836	OG0000042	O=0,R=m,20>F>8
GF000007	Dme	FBgn0053839	His3:CG33839	OG0000042	O=0,R=m,20>F>8
GF000007	Dme	FBgn0053842	His3:CG33842	OG0000042	O=0,R=m,20>F>8
GF000007	Dme	FBgn0053845	His3:CG33845	OG0000042	O=0,R=m,20>F>8
GF000007	Dme	FBgn0053848	His3:CG33848	OG0000042	O=0,R=m,20>F>8
GF000007	Dme	FBgn0053851	His3:CG33851	OG0000042	O=0,R=m,20>F>8
GF000007	Dme	FBgn0053854	His3:CG33854	OG0000042	O=0,R=m,20>F>8
GF000007	Dme	FBgn0053857	His3:CG33857	OG0000042	O=0,R=m,20>F>8
GF000007	Dme	FBgn0053860	His3:CG33860	OG0000042	O=0,R=m,20>F>8
GF000007	Dme	FBgn0053863	His3:CG33863	OG0000042	O=0,R=m,20>F>8
GF000007	Dme	FBgn0053866	His3:CG33866	OG0000042	O=0,R=m,20>F>8
GF000007	Dme	FBgn0014857	His3.3A	OG0000042	O=0,R=m,20>F>8
GF000009	Cdi	CD01555	CG13229=GALR2	OG0000061	O=0,R=1,F>R
GF000009	Cdi	CD02117	FMRFaR=TRHR	OG0000061	O=0,R=1,F>R
GF000009	Cdi	CD03476	CG13229=Hypp1402	OG0000061	O=0,R=1,F>R
GF000009	Cdi	CD10136	SPR=HCRTR2	OG0000061	O=0,R=1,F>R
GF000009	Cdi	CD12939	CNMaR=TRHR	OG0000061	O=0,R=1,F>R
GF000009	Cdi	CD13256	CNMaR=NTSR1	OG0000061	O=0,R=1,F>R
GF000009	Cdi	CD15510	CNMaR=Hypp6019	OG0000061	O=0,R=1,F>R
GF000009	Ame	GB42369	CNMaR=TRHR	OG0000061	O=0,R=1,F>R
GF000009	Ame	GB46789	CG13229=TRHR	OG0000061	O=0,R=1,F>R
GF000009	Ame	GB51670	MsR2=NMUR2	OG0000061	O=0,R=1,F>R
GF000009	Ame	GB51916	FMRFaR=TRHR	OG0000061	O=0,R=1,F>R
GF000009	Dme	FBgn0029723	Proc-R	OG0000061	O=0,R=1,F>R
GF000009	Dme	FBgn0029768	SPR	OG0000061	O=0,R=1,F>R
GF000009	Dme	FBgn0035385	FMRFaR	OG0000061	O=0,R=1,F>R
GF000009	Dme	FBgn0053696	CNMaR	OG0000061	O=0,R=1,F>R
GF000009	Dme	FBgn0035331	MsR1	OG0000061	O=0,R=1,F>R
GF000009	Dme	FBgn0264002	MsR2	OG0000061	O=0,R=1,F>R
GF000009	Dme	FBgn0033579	CG13229	OG0000061	O=0,R=1,F>R
GF000010	Cdi	CD00196	Meics=ZNF567	OG0000062	O=0,R=1,F>R
GF000010	Cdi	CD00204	NA=Hypp78	OG0000062	O=0,R=1,F>R
GF000010	Cdi	CD09367	CG11966=ZNF300	OG0000062	O=0,R=1,F>R
GF000010	Ame	GB48806	CG11966=ZNF683	OG0000062	O=0,R=1,F>R
GF000010	Dme	FBgn0031597	CG17612	OG0000062	O=0,R=1,F>R
GF000010	Dme	FBgn0037085	Neu2	OG0000062	O=0,R=1,F>R
GF000010	Dme	FBgn0037645	CG11966	OG0000062	O=0,R=1,F>R
GF000010	Dme	FBgn0264744	CG44002	OG0000062	O=0,R=1,F>R
GF000013	Cdi	CD00192	mthl15=ELTD1	OG0000082	O=0,R=0
GF000013	Cdi	CD00193	mthl3=CELSR1	OG0000082	O=0,R=0
GF000013	Cdi	CD00210	mthl15=Hypp81	OG0000082	O=0,R=0
GF000013	Cdi	CD00224	mthl10=LPHN2	OG0000082	O=0,R=0
GF000013	Cdi	CD00227	mthl10=GPR133	OG0000082	O=0,R=0
GF000013	Cdi	CD00231	mthl10=LPHN2	OG0000082	O=0,R=0
GF000013	Cdi	CD00549	mth=Hypp199	OG0000082	O=0,R=0
GF000013	Cdi	CD00550	mthl3=Hypp200	OG0000082	O=0,R=0
GF000013	Cdi	CD04066	mthl15=Hypp1669	OG0000082	O=0,R=0
GF000013	Cdi	CD06282	mthl10=LPHN2	OG0000082	O=0,R=0
GF000013	Cdi	CD06359	mthl10=LPHN2	OG0000082	O=0,R=0
GF000013	Cdi	CD06797	mthl15=GPR112	OG0000082	O=0,R=0
GF000013	Cdi	CD08138	mthl15=EMR2	OG0000082	O=0,R=0
GF000013	Cdi	CD09179	mthl10=GPR126	OG0000082	O=0,R=0
GF000013	Cdi	CD09182	mthl10=GPR112	OG0000082	O=0,R=0
GF000013	Cdi	CD09183	mthl10=CD97	OG0000082	O=0,R=0
GF000013	Cdi	CD09185	mthl15=LPHN3	OG0000082	O=0,R=0
GF000013	Cdi	CD09288	mthl15=GPR133	OG0000082	O=0,R=0
GF000013	Cdi	CD09952	mthl3=Hypp3888	OG0000082	O=0,R=0
GF000013	Cdi	CD09956	mthl15=ENSG00000262515	OG0000082	O=0,R=0
GF000013	Cdi	CD10102	mthl15=Hypp3939	OG0000082	O=0,R=0
GF000013	Cdi	CD10110	mthl10=ENSG00000262515	OG0000082	O=0,R=0
GF000013	Cdi	CD10179	mthl15=LPHN3	OG0000082	O=0,R=0
GF000013	Cdi	CD10465	mthl10=CD97	OG0000082	O=0,R=0
GF000013	Cdi	CD10666	mthl10=GPR64	OG0000082	O=0,R=0
GF000013	Cdi	CD10671	mthl1=GPR126	OG0000082	O=0,R=0
GF000013	Cdi	CD10706	mthl10=GPR112	OG0000082	O=0,R=0
GF000013	Cdi	CD12253	mthl10=GPR133	OG0000082	O=0,R=0
GF000013	Cdi	CD13000	mthl4=Hypp5095	OG0000082	O=0,R=0
GF000013	Cdi	CD14747	mthl1=CELSR1	OG0000082	O=0,R=0
GF000013	Cdi	CD14888	mthl1=Hypp5748	OG0000082	O=0,R=0
GF000013	Ame	GB41222	mthl10=Hypp528	OG0000082	O=0,R=0
GF000013	Ame	GB42084	mthl15=GPR126	OG0000082	O=0,R=0
GF000013	Ame	GB45875	mthl10=ENSG00000262515	OG0000082	O=0,R=0
GF000013	Ame	GB54333	NA=Hypp5898	OG0000082	O=0,R=0
GF000013	Ame	GB54334	NA=CELSR3	OG0000082	O=0,R=0
GF000013	Ame	GB54942	mthl15=Hypp6148	OG0000082	O=0,R=0
GF000013	Ame	GB55784	mthl1=LPHN1	OG0000082	O=0,R=0
GF000013	Dme	FBgn0052475	mthl8	OG0000082	O=0,R=0
GF000013	Dme	FBgn0023000	mth	OG0000082	O=0,R=0
GF000013	Dme	FBgn0035132	mthl10	OG0000082	O=0,R=0
GF000013	Dme	FBgn0035131	mthl9	OG0000082	O=0,R=0
GF000013	Dme	FBgn0035847	mthl7	OG0000082	O=0,R=0
GF000013	Dme	FBgn0035789	mthl6	OG0000082	O=0,R=0
GF000013	Dme	FBgn0035623	mthl2	OG0000082	O=0,R=0
GF000013	Dme	FBgn0045442	mthl12	OG0000082	O=0,R=0
GF000013	Dme	FBgn0034219	mthl4	OG0000082	O=0,R=0
GF000013	Dme	FBgn0051720	mthl15	OG0000082	O=0,R=0
GF000013	Dme	FBgn0050018	mthl13	OG0000082	O=0,R=0
GF000013	Dme	FBgn0045443	mthl11	OG0000082	O=0,R=0
GF000013	Dme	FBgn0030766	mthl1	OG0000082	O=0,R=0
GF000013	Dme	FBgn0028956	mthl3	OG0000082	O=0,R=0
GF000015	Cdi	CD00386	Dscam4=DSCAML1	OG0000089	O=1,R=1,F>R
GF000015	Cdi	CD01403	Dscam2=DSCAM	OG0000089	O=1,R=1,F>R
GF000015	Cdi	CD03629	Dscam4=DSCAM	OG0000089	O=1,R=1,F>R
GF000015	Cdi	CD05783	Dscam4=DSCAM	OG0000089	O=1,R=1,F>R
GF000015	Cdi	CD09488	Dscam4=DSCAM	OG0000089	O=1,R=1,F>R
GF000015	Cdi	CD09610	Dscam2=DSCAML1	OG0000089	O=1,R=1,F>R
GF000015	Cdi	CD11219	Dscam4=DSCAM	OG0000089	O=1,R=1,F>R
GF000015	Cdi	CD12237	Dscam2=DSCAM	OG0000089	O=1,R=1,F>R
GF000015	Cdi	CD12244	Dscam4=DSCAM	OG0000089	O=1,R=1,F>R
GF000015	Cdi	CD14780	Dscam1=TTN	OG0000089	O=1,R=1,F>R
GF000015	Cdi	CD14817	Dscam1=DSCAM	OG0000089	O=1,R=1,F>R
GF000015	Cdi	CD14818	Dscam1=TTN	OG0000089	O=1,R=1,F>R
GF000015	Cdi	CD14879	Dscam1=DSCAML1	OG0000089	O=1,R=1,F>R
GF000015	Ame	GB44157	Dscam1=DSCAM	OG0000089	O=1,R=1,F>R
GF000015	Ame	GB44159	Dscam1=DSCAML1	OG0000089	O=1,R=1,F>R
GF000015	Ame	GB45774	Dscam4=DSCAM	OG0000089	O=1,R=1,F>R
GF000015	Ame	GB47316	Dscam4=DSCAM	OG0000089	O=1,R=1,F>R
GF000015	Ame	GB49767	Dscam4=DSCAM	OG0000089	O=1,R=1,F>R
GF000015	Ame	GB53701	Dscam3=DSCAM	OG0000089	O=1,R=1,F>R
GF000015	Ame	GB54069	Dscam4=DSCAM	OG0000089	O=1,R=1,F>R
GF000015	Ame	GB55648	Dscam1=DSCAM	OG0000089	O=1,R=1,F>R
GF000015	Dme	FBgn0033159	Dscam1	OG0000089	O=1,R=1,F>R
GF000015	Dme	FBgn0261046	Dscam3	OG0000089	O=1,R=1,F>R
GF000015	Dme	FBgn0265296	Dscam2	OG0000089	O=1,R=1,F>R
GF000015	Dme	FBgn0263219	Dscam4	OG0000089	O=1,R=1,F>R
GF000018	Cdi	CD02159	His1:CG33807=HP1BP3	OG0000095	O=0,R=1,F>R
GF000018	Cdi	CD06445	His1:CG33864=H1F0	OG0000095	O=0,R=1,F>R
GF000018	Cdi	CD06580	His1:CG33861=SHPRH	OG0000095	O=0,R=1,F>R
GF000018	Cdi	CD08156	His1:CG33864=H1F0	OG0000095	O=0,R=1,F>R
GF000018	Cdi	CD13609	His1:CG33864=H1F0	OG0000095	O=0,R=1,F>R
GF000018	Ame	GB47482	His1:CG33864=H1F0	OG0000095	O=0,R=1,F>R
GF000018	Ame	GB47506	His1:CG33864=H1F0	OG0000095	O=0,R=1,F>R
GF000018	Dme	FBgn0051617	His1:CG31617	OG0000095	O=0,R=1,F>R
GF000018	Dme	FBgn0053801	His1:CG33801	OG0000095	O=0,R=1,F>R
GF000018	Dme	FBgn0053804	His1:CG33804	OG0000095	O=0,R=1,F>R
GF000018	Dme	FBgn0053807	His1:CG33807	OG0000095	O=0,R=1,F>R
GF000018	Dme	FBgn0053810	His1:CG33810	OG0000095	O=0,R=1,F>R
GF000018	Dme	FBgn0053813	His1:CG33813	OG0000095	O=0,R=1,F>R
GF000018	Dme	FBgn0053816	His1:CG33816	OG0000095	O=0,R=1,F>R
GF000018	Dme	FBgn0053819	His1:CG33819	OG0000095	O=0,R=1,F>R
GF000018	Dme	FBgn0053822	His1:CG33822	OG0000095	O=0,R=1,F>R
GF000018	Dme	FBgn0053825	His1:CG33825	OG0000095	O=0,R=1,F>R
GF000018	Dme	FBgn0053828	His1:CG33828	OG0000095	O=0,R=1,F>R
GF000018	Dme	FBgn0053831	His1:CG33831	OG0000095	O=0,R=1,F>R
GF000018	Dme	FBgn0053834	His1:CG33834	OG0000095	O=0,R=1,F>R
GF000018	Dme	FBgn0053837	His1:CG33837	OG0000095	O=0,R=1,F>R
GF000018	Dme	FBgn0053840	His1:CG33840	OG0000095	O=0,R=1,F>R
